Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,clean_text,transformer_pred
528384,B005ZFTV0K,A2LG8ZEU3WUPD0,Davi,0,0,5,1340150400,Perfect holiday gift,Bought these for my 75 yr old father who has everything!  He truly enjoyed them and said they were delivered very quickly.,positive,bought these for my yr old father who has everything he truly enjoyed them and said they were delivered very quickly,positive
297701,B004XC6M6W,A2J2M9SJ0NWGBU,William L Trommelen,0,0,5,1332892800,A great smooth flavor,"Russian Caravan is by far my favorite style of tea. For a long time it was very hard to find and I went to great lengths to procure every brand I could find. Simpson and Vail is int he top two of the brands I have found and arguably the best.<br />When I saw that I could now acquire this on amazon I was very happy.<br />One final note on preparation, DO NOT OVERHEAT! this tea can get bitter if your water is too hot.",positive,russian caravan is by far my favorite style of tea for a long time it was very hard to find and i went to great lengths to procure every brand i could find simpson and vail is int he top two of the brands i have found and arguably the best when i saw that i could now acquire this on amazon i was very happy one final note on preparation do not overheat this tea can get bitter if your water is too hot,positive
242300,B000KGW28M,A383XURHVF8ON6,Mrs. Kilo Delta,1,1,5,1249257600,"My word, these are good.... carb-o-licious!","As others have stated, these are baked but they still have a hearty amount of fat and calories in them.  However, they are oh so tasty.  They're worthy of my ""OMG, instant love"" rating for snacks.  I love cinnamon & sugar anything, and these don't disappoint.<br /><br />My sister had a creative use for these chips one evening when we were over for dinner.  She served tacos for dinner, and for dessert these pita chips were topped with a scoop of vanilla ice cream.  Perfect!  It was just like apple pie with vanilla ice cream only the pita chips are better because I don't like apples in my apple pie.  :)<br /><br />If you like cinnamon sugar, chances are you'll like Stacy's pita chips.",positive,as others have stated these are baked but they still have a hearty amount of fat and calories in them however they are oh so tasty they re worthy of my omg instant love rating for snacks i love cinnamon sugar anything and these don t disappoint my sister had a creative use for these chips one evening when we were over for dinner she served tacos for dinner and for dessert these pita chips were topped with a scoop of vanilla ice cream perfect it was just like apple pie with vanilla ice cream only the pita chips are better because i don t like apples in my apple pie if you like cinnamon sugar chances are you ll like stacy s pita chips,positive
101284,B000IUPND6,A3C6XD5GSY81KB,hypoxic#1,1,2,5,1195603200,Just like root beer,I thought this tasted great.  I let several people taste it and they thought it was real root beer.,positive,i thought this tasted great i let several people taste it and they thought it was real root beer,positive
182316,B001EO5Q4G,A1J2ZDH9W61UWJ,SmokinDawg,0,1,1,1320883200,People are crazy,This is horrible! DO NOT BUY! This coffee tastes nothing like something from Maui nor has it sat even near to a vanilla bean or any kind of nut! You'd be better off buying foldger's or maxwell house. It was over roasted\scortched and ground way too fine. I cant believe anyone liked this at all! I have to believe the positive reviews are from friends and relatives. what a waste of my money.,negative,this is horrible do not buy this coffee tastes nothing like something from maui nor has it sat even near to a vanilla bean or any kind of nut you d be better off buying foldger s or maxwell house it was over roasted scortched and ground way too fine i cant believe anyone liked this at all i have to believe the positive reviews are from friends and relatives what a waste of my money,negative
18098,B008ZRKZSM,A8MUIEUF5C48Z,Charity Smith,0,0,5,1330128000,"All the Yum of PB, But Fewer Calories","My best friend introduced me to this product some time ago. I really love that I can sprinkle it on anything or even bake with it, sans all the guilt of regular PB. In fact, this is the only PB I can keep in my house!",positive,my best friend introduced me to this product some time ago i really love that i can sprinkle it on anything or even bake with it sans all the guilt of regular pb in fact this is the only pb i can keep in my house,negative
568396,B001EQ5O6Y,A2NEOGFAJDJMFV,SUZANNE L. ARASIM,0,0,5,1279411200,"Very handy, yummy too","My mom-in-law had rec'd 1 box of these in a gift box, but couldn't find more when she found she enjoyed the convenience of them in her hot tea & on toast.  She said the straws are just the right amount, they are less messy & the honey keeps longers than in a jar.  A 6-pk was a great surprise for her.  The price was reasonable for a convenience item.",positive,my mom in law had rec d box of these in a gift box but couldn t find more when she found she enjoyed the convenience of them in her hot tea on toast she said the straws are just the right amount they are less messy the honey keeps longers than in a jar a pk was a great surprise for her the price was reasonable for a convenience item,positive
115110,B000F4F95M,A246HSYTSTXORZ,Carlos Trejo,0,0,5,1350086400,"Smooth, tasty, sofisticated","Twining's is know for making some of the best teas you can find on the average price range, and this Darjeeling is not exception.<br />Sure, you can get much better teas for 5x the price, but if you want to get your money's worth I honestly think this is one of the best.<br />The Darjeeling has a softer, smoother flavor than most black teas, it's good with cream, milk or just water. I don't know about the amount of caffeine but I bet it's on the low levels.",positive,twining s is know for making some of the best teas you can find on the average price range and this darjeeling is not exception sure you can get much better teas for x the price but if you want to get your money s worth i honestly think this is one of the best the darjeeling has a softer smoother flavor than most black teas it s good with cream milk or just water i don t know about the amount of caffeine but i bet it s on the low levels,positive
399827,B002IEVJRY,ALDAF4VVLFRHP,Patricia L. Brouillette,0,0,4,1338854400,Ideal for a hot summer day,"This is a,great idea to stick in the refrigator and keep cool till it is time to drink. It taste just like a regular cappuccino, just cold.  It has a little sugar already, although my own personal taste would prefer a little more sweetened. It is a nice for if you are on the go and you don't have the time to make your own or stop to buy one.",positive,this is a great idea to stick in the refrigator and keep cool till it is time to drink it taste just like a regular cappuccino just cold it has a little sugar already although my own personal taste would prefer a little more sweetened it is a nice for if you are on the go and you don t have the time to make your own or stop to buy one,negative
540424,B0000DG4NJ,A3PV2852O70ZQT,S. Meister,2,2,4,1318204800,Just right!,"This product is awesome! I love the eye dropper bottle, it allows you to just put a few drops in or a whole lot!",positive,this product is awesome i love the eye dropper bottle it allows you to just put a few drops in or a whole lot,positive
542920,B000CR41MY,A1D7SKBDFLSKFX,"N. Albanese-levin ""Healthy Girl""",1,2,5,1225584000,the only popcorn we eat!,"love this popcorn, just a hint of butteriness and not too salty. definitely not artificial tasting-because there is nothing artificial in it! that's why we eat it. popcorn has good fiber, and is a healthy snack not ful of white flour or sugar.",positive,love this popcorn just a hint of butteriness and not too salty definitely not artificial tasting because there is nothing artificial in it that s why we eat it popcorn has good fiber and is a healthy snack not ful of white flour or sugar,positive
405736,B005K4Q4LK,A2VQ6PV3CLQ20C,J. Gridley,2,2,1,1329091200,Disgusting,This is NOT coffee!<br />It was also not what I expected.<br />No where in the description does it say that it contains hydrogenated oils!<br />I brewed one cup - it looked and smelled like dirty dish water.<br />I threw the entire box out.<br />I want my money back :(,negative,this is not coffee it was also not what i expected no where in the description does it say that it contains hydrogenated oils i brewed one cup it looked and smelled like dirty dish water i threw the entire box out i want my money back,negative
101647,B006AAJVT0,A2S95NA42ZJR7D,Josã A. Garcia,0,0,4,1338595200,"Best tasting, but...","Best tasting. Much better than cane sugar or honey, but It says in the label for this product that it has 0 carbs. I find this to be far fetched. Is there a way for the vendor to post the Nutritional information for this product here? How about ingredients, because it is known that some manufacturers mix this with cane sugar. Is this palm sugar 100% Palm / cane sugar or Palm sugar / Jaggery?",positive,best tasting much better than cane sugar or honey but it says in the label for this product that it has carbs i find this to be far fetched is there a way for the vendor to post the nutritional information for this product here how about ingredients because it is known that some manufacturers mix this with cane sugar is this palm sugar palm cane sugar or palm sugar jaggery,negative
297814,B002Q0Z8F4,A3DQBV9X494I4D,Marjorie L. Currin,0,0,1,1302220800,My cats won't eat them,My reclaimed feral cats normally mob me for treats.  These are very hard and must not have a good taste.  I was really disappointed that Halo would produce something this bad and that Amazon would sell it.,negative,my reclaimed feral cats normally mob me for treats these are very hard and must not have a good taste i was really disappointed that halo would produce something this bad and that amazon would sell it,negative
430178,B0012ZX18A,A3A03I3P91BGH4,D. M. Pepper,0,1,1,1294099200,Love these but?,"Im not sure.. but think I got some kind of mouth irritation from these candies.. they are superb tasting and seem to be ok..but they have a funny smell and my mouth ,gums, throat and tongue were irritated really bad after a few days of munching on say .. maybe 7 to 10 of these a day.. it could just be a coincidence but Its gone away since I stopped eating them.. Otherwise.. large amount but order more than one so you get your money's worth in shipping..",negative,im not sure but think i got some kind of mouth irritation from these candies they are superb tasting and seem to be ok but they have a funny smell and my mouth gums throat and tongue were irritated really bad after a few days of munching on say maybe to of these a day it could just be a coincidence but its gone away since i stopped eating them otherwise large amount but order more than one so you get your money s worth in shipping,negative
358013,B000PBHER6,A1OVNK1CFA0IMH,M. Nichols,0,0,4,1200096000,Fast - spicy - good,"This is a little spicier than I expected, but we found it to be a good product.  Good accompaniment to egg foo yung, or other non-spicy dish.",positive,this is a little spicier than i expected but we found it to be a good product good accompaniment to egg foo yung or other non spicy dish,positive
87840,B008O3G25W,A1U1ALQQMB6J22,J. Beardsley,1,2,5,1317081600,Whoa!  My Dog REALLY Likes this Thing!,"When I received this ""Lickety Stik"", I really wasn't sure what to expect with my dog.  Turns out I had nothing to worry about - he is CRAZY about it.  If I even go near the bottle he starts wagging his tail and giving me the excited look.  One aspect about this doohickey I really like is that you can use it as a reward for your pet, without constantly having to give him a biscuit or similar treat; just a lick off the Lickety Stik will do the trick!  The occasional biscuit and treat is okay, but this is much better for active training.  Highly recommend, though you may want to shy away from trying it yourself.",positive,when i received this lickety stik i really wasn t sure what to expect with my dog turns out i had nothing to worry about he is crazy about it if i even go near the bottle he starts wagging his tail and giving me the excited look one aspect about this doohickey i really like is that you can use it as a reward for your pet without constantly having to give him a biscuit or similar treat just a lick off the lickety stik will do the trick the occasional biscuit and treat is okay but this is much better for active training highly recommend though you may want to shy away from trying it yourself,positive
19198,B001E5E20O,A1FVEQ03ISGC6A,Anne-Marie Scholer,0,0,4,1338768000,yummy tea,"I found this tea to be excellent.  The only reason for the 4 stars, instead of 5, was that I had to resort to a shop vise and a wrench to get one of the 3 containers open. There is such a thing as too well sealed!",positive,i found this tea to be excellent the only reason for the stars instead of was that i had to resort to a shop vise and a wrench to get one of the containers open there is such a thing as too well sealed,negative
209411,B008EG587C,A3QRCK8DL8XYF5,ASA,0,0,5,1328572800,Yummy!,"Great cereal.  Obviously this can be found in almost every grocery store, but I live in a very rural area, so get this at a great price shipped to my door is wonderful.",positive,great cereal obviously this can be found in almost every grocery store but i live in a very rural area so get this at a great price shipped to my door is wonderful,positive
40633,B00020HHRW,A3LX57I5OKG70V,Rachel W,2,3,3,1336694400,Interesting taste,"I read about the benefits of Pau D'Arco tea and decided to give it a try. It's hard to find this tea in the market. The Whole Foods near my house doesn't have it either.<br /><br />The taste of this herbal tea is interesting: it's got a hint of sweetness with a very slight medicinal bitterness. Feels quite dry and alkaline to me. Color is light brown. Not particularly delightful or tasty, neither does it have a strong, captivating aroma like the Japanese roasted green tea - it's just weird beyond description. Reminds me of dried summer leaves. Not unpleasant though; I am still glad that I tried it!",neutral,i read about the benefits of pau d arco tea and decided to give it a try it s hard to find this tea in the market the whole foods near my house doesn t have it either the taste of this herbal tea is interesting it s got a hint of sweetness with a very slight medicinal bitterness feels quite dry and alkaline to me color is light brown not particularly delightful or tasty neither does it have a strong captivating aroma like the japanese roasted green tea it s just weird beyond description reminds me of dried summer leaves not unpleasant though i am still glad that i tried it,negative
79457,B003TNANSO,ANUEIQBZQFNVE,"S. Bennett ""alwayzl8""",0,0,5,1285545600,A new favorite for me!,"I really enjoy these bars.  I ordered the cashew-almond bars as well, but much prefer the cranberry/almond.  The cranberry just adds that extra bit of flavor, plus I have a sweet tooth.  I am a borderline diabetic, and I like how these bars are low-glycemic. The last thing I need is a sugar rush.",positive,i really enjoy these bars i ordered the cashew almond bars as well but much prefer the cranberry almond the cranberry just adds that extra bit of flavor plus i have a sweet tooth i am a borderline diabetic and i like how these bars are low glycemic the last thing i need is a sugar rush,positive
551164,B002XPNGGK,A2BYMZ09DS2T0B,"Phillip Fielder ""chad""",2,6,1,1304899200,TOO MUCH  SODIUM/SALT,"EXCELLENT  FISH ;  DESTROYED BY:  TOO MUCH SALT/SODIUM(900MG per 2oz.) =  OVERKILL &  SLOW DEATH IN A  CAN IF YOU EAT THEM OFTEN ;  THIS  IS  ""INSANE"" ,  WHY SO MUCH SODIUM/SALT  ;  LASTEST ""REVISED""  RECOMMENDATION  /  DAILY  ALLOWANCE  , NOW  ""LOWERED""  to  1500MG  PER  DAY  ;  THE  AMOUNT OF  SALT/SODIUM  IN THIS  PRODUCT  IS  ""DEVESTATING/DEGERERATIVE"" TO THE HUMAN  BODY(HEALTH) ;  BOYCOTT IS  ""RECOMMENDED""  TILL KING  OSCAR  ""GETS IT""  ;  ITS ""VERY DANGEROUS"" TO  YOUR HEALTH !!!  ITS THE  TRUTH  FOR YOU TO KNOW &  UNDERSTAND ........ I  GIVE THE ANCHOVIES 5.0 STARS , THE SALT CONTENT = -5.0 STARS  RESULTING IN:  0  RATING  ........",negative,excellent fish destroyed by too much salt sodium mg per oz overkill slow death in a can if you eat them often this is insane why so much sodium salt lastest revised recommendation daily allowance now lowered to mg per day the amount of salt sodium in this product is devestating degererative to the human body health boycott is recommended till king oscar gets it its very dangerous to your health its the truth for you to know understand i give the anchovies stars the salt content stars resulting in rating,negative
388605,B001AHKYYO,A2Y7BSQG9V3LNG,James M. Bailey,0,0,4,1325548800,Tastes Okay,I add this to cereal and fresh fruits and it seems to add a good flavor.  It is expensive though.,positive,i add this to cereal and fresh fruits and it seems to add a good flavor it is expensive though,positive
171683,B000PGJ4LA,A3TKA7DBGO394J,firebomb,8,9,5,1304726400,Outstanding,"It's an outstanding product, I used this and another product on a trip to South Dakota and never once had a single bug touch me, what I really love about this is the climbers clasp attached to it, you can rig it to you anywhere, and after it's used just remove the clasp and you have a key ring!<br /><br />Good value, function and recycling all in one.<br />I think you could do allot worse than this right here.<br />If you're planing a trip and need to kick the bugs off your turf ""body"", I say go for it, the stuff may need to be rubbed on, but there's no chance of failure like there is with a pump bottle.<br /><br />Awesome item.<br />Bugs ante'  going to touch me xD",positive,it s an outstanding product i used this and another product on a trip to south dakota and never once had a single bug touch me what i really love about this is the climbers clasp attached to it you can rig it to you anywhere and after it s used just remove the clasp and you have a key ring good value function and recycling all in one i think you could do allot worse than this right here if you re planing a trip and need to kick the bugs off your turf body i say go for it the stuff may need to be rubbed on but there s no chance of failure like there is with a pump bottle awesome item bugs ante going to touch me xd,negative
145533,B003D4F1QS,A14S1UK8PSIXXN,D. Warner,0,0,3,1347580800,Has STASH tea become weaker in flavor?,"It how takes three to four tea bags and steeping for at least half hour for me to get a large mug of licorice spice tea.  This was always my favorite tea, however I have noticed a decline in the strength over the last year or two.  However, the price is right.",neutral,it how takes three to four tea bags and steeping for at least half hour for me to get a large mug of licorice spice tea this was always my favorite tea however i have noticed a decline in the strength over the last year or two however the price is right,positive
223454,B002QGK2V8,A2BQJBDRL94PY1,"Amanda ""~Manda~""",0,0,2,1320192000,Does Not Taste Like Kahlua,The coffee is extremely strong which was one of the first problems for me. The biggest problem/disappointment was that it did not give me any Kahlua flavor at all. I never once got anything that tasted like Kahlua. After I added actually Kalhua was when I tasted it but that does not work well for the morning before heading to work.,negative,the coffee is extremely strong which was one of the first problems for me the biggest problem disappointment was that it did not give me any kahlua flavor at all i never once got anything that tasted like kahlua after i added actually kalhua was when i tasted it but that does not work well for the morning before heading to work,negative
152047,B00141R0IO,A16AXQ11SZA8SQ,"MamaBear007 ""MamaBear007""",0,0,1,1233532800,My dogs won't eat this!,"My dogs love the Dogswell supplements made from chicken, so I assumed they'd also like the sweet potato supplements.  Neither of them would eat it!  Even my aggressive chewing lab didn't like these.  They're almost impossible to chew (unless I soak them in boiling water for at least 30 minutes, which presumably would leech the nutrients from the chews).  When the lab first tried these, they cut her gums, and when she would leave pieces of the chew on the floor, if I stepped on them before noticing them, they'd cut my foot!  I noticed this about ALL the varieties of Dogswells Sweet Potato Chews.  I threw them all out.",negative,my dogs love the dogswell supplements made from chicken so i assumed they d also like the sweet potato supplements neither of them would eat it even my aggressive chewing lab didn t like these they re almost impossible to chew unless i soak them in boiling water for at least minutes which presumably would leech the nutrients from the chews when the lab first tried these they cut her gums and when she would leave pieces of the chew on the floor if i stepped on them before noticing them they d cut my foot i noticed this about all the varieties of dogswells sweet potato chews i threw them all out,negative
399280,B0049TZA26,A3LCW8F0MJKAQE,Coopersmith,3,3,5,1335657600,Happy to get granulated garlic grown in U.S.A.!!!,"Very good product.  So glad to get garlic grown in U.S.A.  Even in Gilroy, California, which I thought was the garlic-growing capital of the world, they now sell (fresh) garlic grown in China.  Hard to believe, but true.  Whatever garlic powder you're buying off the supermarket shelf is also probably grown in China.",positive,very good product so glad to get garlic grown in u s a even in gilroy california which i thought was the garlic growing capital of the world they now sell fresh garlic grown in china hard to believe but true whatever garlic powder you re buying off the supermarket shelf is also probably grown in china,positive
418471,B003N0ZEKU,A3IDIHHD561EIM,Sherri,0,0,4,1347321600,A Good Flavor,"Most of the Gloria Jean's flavors I am not a big fan of, but this one would be the exception. I really enjoyed the flavor and it was a nice change from my normal routine. Plus the price is very nice.",positive,most of the gloria jean s flavors i am not a big fan of but this one would be the exception i really enjoyed the flavor and it was a nice change from my normal routine plus the price is very nice,positive
284175,B0051COPH6,A3FQZH8PJB535A,"SZAA ""Lover of All Things Written""",0,0,4,1334620800,"Happy baby, happy mama!","My son just recently started eating baby food, all made at home. I wanted to try something that was a bit more portable and didn't require refrigeration, so when we travel it's still easy to feed. These purees definitely fit the bill. They're healthy, totally portable, easy to throw in a bag, and my son loves them. We've tried two flavors now and have enjoyed both.<br /><br />My son even feeds himself, straight from the package. He's anxious to eat it as soon as he sees the green packaging! I do remove and discard the cap immediately, as it's quite small and could pose a choking hazard.<br /><br />The serving size is great and I love that they're made with organic ingredients. I'm not thrilled with the price, which is why I knocked this down to 4 stars, rather than 5. It's a great product, but super pricy for what you get.<br /><br />I would love to see more flavors that don't include fruit as a sweetener. Veggies can be fine on their own and my son loves to nibble on the veggies I've made him at home. Fruit is great, but some plain vegetable flavors would be nice too.",positive,my son just recently started eating baby food all made at home i wanted to try something that was a bit more portable and didn t require refrigeration so when we travel it s still easy to feed these purees definitely fit the bill they re healthy totally portable easy to throw in a bag and my son loves them we ve tried two flavors now and have enjoyed both my son even feeds himself straight from the package he s anxious to eat it as soon as he sees the green packaging i do remove and discard the cap immediately as it s quite small and could pose a choking hazard the serving size is great and i love that they re made with organic ingredients i m not thrilled with the price which is why i knocked this down to stars rather than it s a great product but super pricy for what you get i would love to see more flavors that don t include fruit as a sweetener veggies can be fine on their own and my son loves to nibble on the veggies i ve made him at home fruit is great but some plain vegetable flavors would be nice too,positive
440102,B005ZBZLSU,A2468IYEGYK10X,CookieK,0,0,4,1348790400,Not a Bad Cup of Coffee,"I was looking for a cheaper alternative to the high priced K-Cups so I decided to try San Francsisco Bay French Roast coffee. First, the price is right. I read all the reviews of this brand so I knew what to expect regarding appearance and storage. I must say, it really is not a bad cup of coffee. I usually drink Newman's own K-cups and, in my opinion, Newman's Own is a better cup of coffee. However, if you are looking for a cheaper alternative, I would give San Francisco Bay French Roast a try. Try a smaller box to try it out first.",positive,i was looking for a cheaper alternative to the high priced k cups so i decided to try san francsisco bay french roast coffee first the price is right i read all the reviews of this brand so i knew what to expect regarding appearance and storage i must say it really is not a bad cup of coffee i usually drink newman s own k cups and in my opinion newman s own is a better cup of coffee however if you are looking for a cheaper alternative i would give san francisco bay french roast a try try a smaller box to try it out first,positive
274123,B000FFIIUO,A149QJQ7IZAPYK,Christel Block,4,4,1,1174262400,Not for capped teeth!,"Extremely hard-not our favorite.  We have always been pleased with Ener-G foods, but this was a bitter disappointment.",negative,extremely hard not our favorite we have always been pleased with ener g foods but this was a bitter disappointment,negative
531871,B005K4Q34S,ALDAF4VVLFRHP,Patricia L. Brouillette,0,0,5,1327708800,"Wonderful taste, warms and wakes me up on those cold winter mornings","I got this since I enjoy cappuccino. I like the fact that I can make these at home, and one cup at a time so that I can make them when I am actually ready for it and it is not sitting around getting cold or old. It has just the right amount of Hazelnut. Living in UpState New York, our mornings can be cold and hard to get up in the morning. This is great to help in the morning.",positive,i got this since i enjoy cappuccino i like the fact that i can make these at home and one cup at a time so that i can make them when i am actually ready for it and it is not sitting around getting cold or old it has just the right amount of hazelnut living in upstate new york our mornings can be cold and hard to get up in the morning this is great to help in the morning,positive
493242,B003TC7WN4,A230IB6KZBNHZY,"Andrew ""Andrew""",3,3,5,1344556800,Great balance,"I'm not a coffee snob. If I was, I doubt I'd own a Keurig. I just want a decent tasting cup of coffee with little cleanup.<br /><br />I've tried many of the flavored coffees, but they're too gimmicky for me. Starbucks brand tastes burnt to me, even their blonde roast -- in stores I mean, I have not tried the Starbucks brand kcups.<br /><br />I like this breakfast blend because it's not too dark, not too light. It tastes like what no-frills coffee should taste like. I order the biggest size to get the best value.<br /><br />Update: I just tried to create a review for the ""Jamaica Me Crazy"" coconut flavor, which I thought was terrible. (And I *love* coconut.) I should specify that the original review was for ""Breakfast in Bed.""",positive,i m not a coffee snob if i was i doubt i d own a keurig i just want a decent tasting cup of coffee with little cleanup i ve tried many of the flavored coffees but they re too gimmicky for me starbucks brand tastes burnt to me even their blonde roast in stores i mean i have not tried the starbucks brand kcups i like this breakfast blend because it s not too dark not too light it tastes like what no frills coffee should taste like i order the biggest size to get the best value update i just tried to create a review for the jamaica me crazy coconut flavor which i thought was terrible and i love coconut i should specify that the original review was for breakfast in bed,negative
302605,B000KGW27S,A1AG7JAJUY175Y,"Busy Mom ""Busy Mom""",1,2,5,1221436800,tastes great,Product came quickly and in great condition. They taste great.  The bags are larger than the little snack bags of chips I usually get. I am very pleased.,positive,product came quickly and in great condition they taste great the bags are larger than the little snack bags of chips i usually get i am very pleased,positive
537408,B0034EFIYC,A3229INHDPGX0K,Daisy1381,0,0,5,1350086400,Yummy!,"I love KIND bars; yummy, relatively few ingredients, gluten free, lower in sugar -- and definitely get a break on the price with the box deal!!",positive,i love kind bars yummy relatively few ingredients gluten free lower in sugar and definitely get a break on the price with the box deal,positive
68930,B0018KR8V0,A3T0OTH5072YRE,"M. Reynard ""kairosdreaming""",1,1,5,1336608000,Larabar Key Lime Pie,"Yum!  This was my first experience with a Larabar and I really liked it.  I love key lime pie to begin with, so I was beyond excited to find a bar in that flavor.<br /><br />While it didn't taste exactly like a Key Lime Pie, this bar did have a lot of lime flavor.  It also had some crunchy nuts that contrasted nicely with the almost fruit chews texture of the rest of the bar.  I also was able to taste the hint of coconut in there as well.  Between those three flavors, it tasted very fresh and almost like I was eating a fruit salad in bar form.  Definitely a pleasant experience.<br /><br />The ingredient list on this bar is phenomenal.  Only 5 ingredients are in it:  dates, cashews, almonds, coconut, and lime juice.  That's it, no hard to pronounce ingredients, no added sweeteners, just plain food that is easily recognized by just about anyone.  In fact, according to the package, because of those ingredients, this bar equals 1/4 of a cup of fruit.<br /><br />Nutrition wise, this bar is about on par with most other fitness bars.  It has 220 calories, which is high for a snack but good for if you're working out or as a meal replacement.  Sugars are high, 24 grams, but at least it's from all natural foods and not because they dumped a pile of sugar in the bar.  There's also some vitamins hiding in there, but those too aren't from vitamins injected into the food.<br /><br />A pretty good bar.  I'm eager to try out the other Larabars and see if they're just as good.  And I know I'll definitely be buying this one again.<br /><br />Review by M. Reynard 2012",positive,yum this was my first experience with a larabar and i really liked it i love key lime pie to begin with so i was beyond excited to find a bar in that flavor while it didn t taste exactly like a key lime pie this bar did have a lot of lime flavor it also had some crunchy nuts that contrasted nicely with the almost fruit chews texture of the rest of the bar i also was able to taste the hint of coconut in there as well between those three flavors it tasted very fresh and almost like i was eating a fruit salad in bar form definitely a pleasant experience the ingredient list on this bar is phenomenal only ingredients are in it dates cashews almonds coconut and lime juice that s it no hard to pronounce ingredients no added sweeteners just plain food that is easily recognized by just about anyone in fact according to the package because of those ingredients this bar equals of a cup of fruit nutrition wise this bar is about on par with most other fitness bars it has calories which is high for a snack but good for if you re working out or as a meal replacement sugars are high grams but at least it s from all natural foods and not because they dumped a pile of sugar in the bar there s also some vitamins hiding in there but those too aren t from vitamins injected into the food a pretty good bar i m eager to try out the other larabars and see if they re just as good and i know i ll definitely be buying this one again review by m reynard,positive
296320,B000S11CTY,A1TB98JFAQN9R7,Mamoru Yamanishi,0,0,5,1207267200,"""Soba"" noodle","This flour is suitable for making ""soba"" noodle.<br /><br />I can buy whole flour of backwheat, which seems much strong soba flavour, at the local store.  However, this contains too much fiber and its noodle is nothing eatable.  On the other hand, this flour is made from buckwheat without pericycle and the noodle is ""soba"".<br /><br />On each weekend, I enjoy home made ""soba"" here Nebraska.",positive,this flour is suitable for making soba noodle i can buy whole flour of backwheat which seems much strong soba flavour at the local store however this contains too much fiber and its noodle is nothing eatable on the other hand this flour is made from buckwheat without pericycle and the noodle is soba on each weekend i enjoy home made soba here nebraska,negative
276379,B00060O4DS,A26HFSVLAGULIM,"Heather L. Parisi ""Robert and Heather Parisi""",0,0,5,1157155200,"TERRIFIC TASTE AND HEALTH BENEFITS TOO -- SMALL SIZE ASSURES FRESHNESS WHEN YOU USE IT!,","IN A NUTSHELL: THE CORNERSTONE OF THE MEDITERRANEAN DIET<br /><br />This Goya ""EXTRA VIRGIN OLIVE OIL"" is one of the smartest buys one can make. This is ""Extra-Virgin Olive Oil, Imported from Spain and is stated to be ""All Natural & Cold Pressed"". Bear in mind that ""All Natural"" is not ""Certified Organic"".<br /><br />WHAT EXTRA VIRGIN OLIVE IS USED FOR:<br /><br />That being said, this is not an oil for cooking, as it has a very low smoke point. It is excellent for salads and for marinating and boasts a pretty low acid level. For cooking try their ""Extra Light"" product as it has a much higher smoke point.<br /><br />HEALTH BENEFITS: CARDIO-PROTECTIVE<br /><br />PROVEN PROTECTION AGAINST ATHEROSCLEROSIS:<br /><br />Eating foods high in alpha-linolenic acid (ALA), [found in Olive, canola & flaxseed oil] will increase the blood levels of omega-3 fatty acids. ALA has been shown to confer a large measure of protection against atherosclerosis. As part of the ""Mediterranean"" diet, researchers used products high in ALA, and found that the ALA reduced the risk of dying from heart disease by 70% over the first 27 months.<br /><br />Canola and Peanut oil also contain large amounts of ALA and are similarly cardio-protective. The presence of a larger proportion of ""mono-saturated fats"" is central to the cardio-protective properties of the oil.<br /><br />-----*- NO Cholesterol -- -*- No Trans-Fat<br /><br />WHICH SIZE IS BEST FOR YOU?<br /><br />This and most of their conventional oils are available at most groceries and this exact product sells for about $3. for 8 ounces. However, it does vary regional and depending on the packaging [bottle or tin] may cost somewhat less by volume. Bear in mind, that Olive will become rancid if you store it for prolonged periods. You can, however, extend this period by keeping the oil in a cool and dry place, preferably dark. Also, don't buy the largest containers unless you can finish them within 1-2 months. Smaller containers like this 8 ounce bottle may be more costly per volume than the liter or gallon size containers, but the oil will be fresh when you use it and that is critical.<br /><br />[I AM NOT AFFILIATED WITH ANY PRODUCT OR COMPANY]",positive,in a nutshell the cornerstone of the mediterranean diet this goya extra virgin olive oil is one of the smartest buys one can make this is extra virgin olive oil imported from spain and is stated to be all natural cold pressed bear in mind that all natural is not certified organic what extra virgin olive is used for that being said this is not an oil for cooking as it has a very low smoke point it is excellent for salads and for marinating and boasts a pretty low acid level for cooking try their extra light product as it has a much higher smoke point health benefits cardio protective proven protection against atherosclerosis eating foods high in alpha linolenic acid ala found in olive canola flaxseed oil will increase the blood levels of omega fatty acids ala has been shown to confer a large measure of protection against atherosclerosis as part of the mediterranean diet researchers used products high in ala and found that the ala reduced the risk of dying from heart disease by over the first months canola and peanut oil also contain large amounts of ala and are similarly cardio protective the presence of a larger proportion of mono saturated fats is central to the cardio protective properties of the oil no cholesterol no trans fat which size is best for you this and most of their conventional oils are available at most groceries and this exact product sells for about for ounces however it does vary regional and depending on the packaging bottle or tin may cost somewhat less by volume bear in mind that olive will become rancid if you store it for prolonged periods you can however extend this period by keeping the oil in a cool and dry place preferably dark also don t buy the largest containers unless you can finish them within months smaller containers like this ounce bottle may be more costly per volume than the liter or gallon size containers but the oil will be fresh when you use it and that is critical i am not affiliated with any product or company,positive
